CNTY_WARD,Governor_CONG,Hunter_CONG,Congressmen_CONG,Congressmen_Alt_CONG,Mathematicians_CONG,PMC_CONG
WASHBURN|5125|2,7,7,7,7,7,7
WASHBURN|5125|3,7,7,7,7,7,7
WASHBURN|5225|1,7,7,7,7,7,7
WASHBURN|5875|1,7,7,7,7,7,7
WASHBURN|5875|2,7,7,7,7,7,7
WASHBURN|5875|3,7,7,7,7,7,7
WASHBURN|7550|1,7,7,7,7,7,7
WASHBURN|7575|1,7,7,7,7,7,7
WASHBURN|7575|2,7,7,7,7,7,7
WASHBURN|7575|3,7,7,7,7,7,7
WASHBURN|10150|1,7,7,7,7,7,7
WASHBURN|12925|1,7,7,7,7,7,7
WASHBURN|14425|1,7,7,7,7,7,7
WASHBURN|14425|2,7,7,7,7,7,7
WASHBURN|17850|1,7,7,7,7,7,7
WASHBURN|17850|2,7,7,7,7,7,7
WASHBURN|24600|1,7,7,7,7,7,7
WASHBURN|24600|2,7,7,7,7,7,7
WASHBURN|28025|1,7,7,7,7,7,7
WASHBURN|31825|1,7,7,7,7,7,7
WASHBURN|45650|1,7,7,7,7,7,7
WASHBURN|47025|1,7,7,7,7,7,7
WASHBURN|47025|2,7,7,7,7,7,7
WASHBURN|47025|3,7,7,7,7,7,7
WASHBURN|53250|1,7,7,7,7,7,7
WASHBURN|53275|1,7,7,7,7,7,7
WASHBURN|53275|2,7,7,7,7,7,7
WASHBURN|71637|1,7,7,7,7,7,7
WASHBURN|71637|2,7,7,7,7,7,7
WASHBURN|73200|1,7,7,7,7,7,7
WASHBURN|73200|2,7,7,7,7,7,7
WASHBURN|75625|1,7,7,7,7,7,7
WASHBURN|75625|2,7,7,7,7,7,7
WASHBURN|75625|3,7,7,7,7,7,7
WASHBURN|75625|4,7,7,7,7,7,7
WASHBURN|75625|5,7,7,7,7,7,7
WASHBURN|75625|6,7,7,7,7,7,7
WASHBURN|75650|1,7,7,7,7,7,7
WASHBURN|75650|2,7,7,7,7,7,7
WASHBURN|75650|3,7,7,7,7,7,7
WASHBURN|75800|1,7,7,7,7,7,7
WASHBURN|77350|1,7,7,7,7,7,7
WASHBURN|77650|1,7,7,7,7,7,7
WASHBURN|80450|1,7,7,7,7,7,7
WASHBURN|80450|2,7,7,7,7,7,7
WASHINGTON|425|1,5,5,5,5,5,5
WASHINGTON|425|2,5,5,5,5,5,5
WASHINGTON|425|3,5,5,5,5,5,5
WASHINGTON|425|4,5,5,5,5,5,5
WASHINGTON|425|5,5,5,5,5,5,5
WASHINGTON|425|6,5,5,5,5,5,5
WASHINGTON|5050|1,5,5,5,5,5,5
WASHINGTON|5050|2,5,5,5,5,5,5
WASHINGTON|5050|3,5,5,5,5,5,5
WASHINGTON|5050|4,5,5,5,5,5,5
WASHINGTON|24225|1,5,5,5,5,5,5
WASHINGTON|24225|2,5,5,5,5,5,5
WASHINGTON|24225|3,5,5,5,5,5,5
WASHINGTON|24225|4,5,5,5,5,5,5
WASHINGTON|25375|1,5,5,5,5,5,5
WASHINGTON|25375|2,5,5,5,5,5,5
WASHINGTON|25375|3,5,5,5,5,5,5
WASHINGTON|25375|4,5,5,5,5,5,5
WASHINGTON|25375|5,5,5,5,5,5,5
WASHINGTON|28875|1,5,5,5,5,5,5
WASHINGTON|28875|2,5,5,5,5,5,5
WASHINGTON|28875|3,5,5,5,5,5,5
WASHINGTON|28875|4,5,5,5,5,5,5
WASHINGTON|28875|5,5,5,5,5,5,5
WASHINGTON|28875|6,5,5,5,5,5,5
WASHINGTON|28875|7,5,5,5,5,5,5
WASHINGTON|28875|8,5,5,5,5,5,5
WASHINGTON|28875|9,5,5,5,5,5,5
WASHINGTON|28875|10,5,5,5,5,5,5
WASHINGTON|28875|11,5,5,5,5,5,5
WASHINGTON|28875|12,5,5,5,5,5,5
WASHINGTON|28875|13,5,5,5,5,5,5
WASHINGTON|28875|14,5,5,5,5,5,5
WASHINGTON|28875|15,5,5,5,5,5,5
WASHINGTON|28875|16,5,5,5,5,5,5
WASHINGTON|28875|17,5,5,5,5,5,5
WASHINGTON|28900|1,5,5,5,5,5,5
WASHINGTON|33000|1,5,5,5,5,5,5
WASHINGTON|33000|2,5,5,5,5,5,5
WASHINGTON|33000|3,5,5,5,5,5,5
WASHINGTON|33000|4,5,5,5,5,5,5
WASHINGTON|33000|5,5,5,5,5,5,5
WASHINGTON|33000|6,5,5,5,5,5,5
WASHINGTON|33000|7,5,5,5,5,5,5
WASHINGTON|33000|8,5,5,5,5,5,5
WASHINGTON|33000|9,5,5,5,5,5,5
WASHINGTON|33000|10,5,5,5,5,5,5
WASHINGTON|33000|11,5,5,5,5,5,5
WASHINGTON|33000|12,5,5,5,5,5,5
WASHINGTON|33000|13,5,5,5,5,5,5
WASHINGTON|33000|14,5,5,5,5,5,5
WASHINGTON|33000|15,5,5,5,5,5,5
WASHINGTON|33000|16,5,5,5,5,5,5
WASHINGTON|33000|20,5,5,5,5,5,5
WASHINGTON|33000|21,5,5,5,5,5,5
WASHINGTON|33000|22,5,5,5,5,5,5
WASHINGTON|33000|23,5,5,5,5,5,5
WASHINGTON|33000|24,5,5,5,5,5,5
WASHINGTON|33000|25,5,5,5,5,5,5
WASHINGTON|33000|26,5,5,5,5,5,5
WASHINGTON|33000|27,5,5,5,5,5,5
WASHINGTON|33000|28,5,5,5,5,5,5
WASHINGTON|33000|29,5,5,5,5,5,5
WASHINGTON|33000|30,5,5,5,5,5,5
WASHINGTON|33000|31,5,5,5,5,5,5
WASHINGTON|33000|32,5,5,5,5,5,5
WASHINGTON|33000|33,5,5,5,5,5,5
WASHINGTON|33000|34,5,5,5,5,5,5
WASHINGTON|33000|35,5,5,5,5,5,5
WASHINGTON|33000|36,5,5,5,5,5,5
WASHINGTON|33025|1,5,5,5,5,5,5
WASHINGTON|33025|2,5,5,5,5,5,5
WASHINGTON|33025|3,5,5,5,5,5,5
WASHINGTON|33025|4,5,5,5,5,5,5
WASHINGTON|33025|5,5,5,5,5,5,5
WASHINGTON|33025|14,5,5,5,5,5,5
WASHINGTON|37675|1,5,5,5,5,5,5
WASHINGTON|37675|2,5,5,5,5,5,5
WASHINGTON|37675|3,5,5,5,5,5,5
WASHINGTON|37675|4,5,5,5,5,5,5
WASHINGTON|37675|5,5,5,5,5,5,5
WASHINGTON|37675|6,5,5,5,5,5,5
WASHINGTON|37675|7,5,5,5,5,5,5
WASHINGTON|37675|8,5,5,5,5,5,5
WASHINGTON|37675|9,5,5,5,5,5,5
WASHINGTON|37675|10,5,5,5,5,5,5
WASHINGTON|37675|11,5,5,5,5,5,5
WASHINGTON|37675|12,5,5,5,5,5,5
WASHINGTON|37675|13,5,5,5,5,5,5
WASHINGTON|37700|1,5,5,5,5,5,5
WASHINGTON|37700|2,5,5,5,5,5,5
WASHINGTON|37700|3,5,5,5,5,5,5
WASHINGTON|37700|4,5,5,5,5,5,5
WASHINGTON|37700|5,5,5,5,5,5,5
WASHINGTON|37700|6,5,5,5,5,5,5
WASHINGTON|39300|1,5,5,5,5,5,5
WASHINGTON|39300|2,5,5,5,5,5,5
WASHINGTON|39300|3,5,5,5,5,5,5
WASHINGTON|39300|4,5,5,5,5,5,5
WASHINGTON|39300|5,5,5,5,5,5,5
WASHINGTON|39300|7,5,5,5,5,5,5
WASHINGTON|39325|1,5,5,5,5,5,5
WASHINGTON|39325|2,5,5,5,5,5,5
WASHINGTON|53000|318,5,5,5,5,5,5
WASHINGTON|56450|1,5,5,5,5,5,5
WASHINGTON|56450|2,5,5,5,5,5,5
WASHINGTON|63875|1,5,5,5,5,5,5
WASHINGTON|63875|2,5,5,5,5,5,5
WASHINGTON|63875|3,5,5,5,5,5,5
WASHINGTON|63875|4,5,5,5,5,5,5
WASHINGTON|63875|5,5,5,5,5,5,5
WASHINGTON|63875|6,5,5,5,5,5,5
WASHINGTON|67475|1,5,5,5,5,5,5
WASHINGTON|67475|2,5,5,5,5,5,5
WASHINGTON|67475|3,5,5,5,5,5,5
WASHINGTON|67475|4,5,5,5,5,5,5
WASHINGTON|67475|5,5,5,5,5,5,5
WASHINGTON|67475|6,5,5,5,5,5,5
WASHINGTON|67475|7,5,5,5,5,5,5
WASHINGTON|67475|8,5,5,5,5,5,5
WASHINGTON|67475|9,5,5,5,5,5,5
WASHINGTON|67475|10,5,5,5,5,5,5
WASHINGTON|74400|1,5,5,5,5,5,5
WASHINGTON|74400|2,5,5,5,5,5,5
WASHINGTON|74400|3,5,5,5,5,5,5
WASHINGTON|74400|4,5,5,5,5,5,5
WASHINGTON|74400|5,5,5,5,5,5,5
WASHINGTON|74400|6,5,5,5,5,5,5
WASHINGTON|74400|7,5,5,5,5,5,5
WASHINGTON|74400|8,5,5,5,5,5,5
WASHINGTON|80575|1,5,5,5,5,5,5
WASHINGTON|80575|2,5,5,5,5,5,5
WASHINGTON|80575|3,5,5,5,5,5,5
WASHINGTON|80575|4,5,5,5,5,5,5
WASHINGTON|80575|5,5,5,5,5,5,5
WASHINGTON|80575|6,5,5,5,5,5,5
WASHINGTON|80575|7,5,5,5,5,5,5
WASHINGTON|80575|8,5,5,5,5,5,5
WASHINGTON|80575|31,5,5,5,5,5,5
WASHINGTON|84900|1,5,5,5,5,5,5
WASHINGTON|84900|2,5,5,5,5,5,5
WASHINGTON|84900|3,5,5,5,5,5,5
WASHINGTON|85350|1,5,5,5,5,5,5
WASHINGTON|85350|2,5,5,5,5,5,5
WASHINGTON|85350|3,5,5,5,5,5,5
WASHINGTON|85350|4,5,5,5,5,5,5
WASHINGTON|85350|5,5,5,5,5,5,5
WASHINGTON|85350|6,5,5,5,5,5,5
WASHINGTON|85350|7,5,5,5,5,5,5
WASHINGTON|85350|8,5,5,5,5,5,5
WASHINGTON|85350|9,5,5,5,5,5,5
WASHINGTON|85350|10,5,5,5,5,5,5
WASHINGTON|85350|11,5,5,5,5,5,5
WASHINGTON|85350|12,5,5,5,5,5,5
WASHINGTON|85350|13,5,5,5,5,5,5
WASHINGTON|85350|14,5,5,5,5,5,5
WASHINGTON|85350|15,5,5,5,5,5,5
WASHINGTON|85350|16,5,5,5,5,5,5
WASHINGTON|85350|17,5,5,5,5,5,5
WASHINGTON|85350|18,5,5,5,5,5,5
WASHINGTON|85350|19,5,5,5,5,5,5
WASHINGTON|85350|20,5,5,5,5,5,5
WASHINGTON|85350|21,5,5,5,5,5,5
WASHINGTON|85350|22,5,5,5,5,5,5
WASHINGTON|85350|23,5,5,5,5,5,5
WASHINGTON|85350|24,5,5,5,5,5,5
WASHINGTON|85350|25,5,5,5,5,5,5
WASHINGTON|85350|26,5,5,5,5,5,5
WASHINGTON|85350|27,5,5,5,5,5,5
WASHINGTON|85350|31,5,5,5,5,5,5
WASHINGTON|85350|32,5,5,5,5,5,5
WASHINGTON|85350|33,5,5,5,5,5,5
WASHINGTON|85350|34,5,5,5,5,5,5
WASHINGTON|85350|35,5,5,5,5,5,5
WASHINGTON|85350|36,5,5,5,5,5,5
WASHINGTON|85375|1,5,5,5,5,5,5
WASHINGTON|85375|2,5,5,5,5,5,5
WASHINGTON|85375|3,5,5,5,5,5,5
WASHINGTON|85375|4,5,5,5,5,5,5
WASHINGTON|85375|5,5,5,5,5,5,5
WASHINGTON|85375|6,5,5,5,5,5,5
WASHINGTON|85375|7,5,5,5,5,5,5
WASHINGTON|85375|8,5,5,5,5,5,5
WAUKESHA|7200|1,5,5,1,1,5,5
WAUKESHA|7200|2,5,5,1,1,5,5
WAUKESHA|7200|3,5,5,1,1,5,5
WAUKESHA|7200|4,5,5,1,1,5,5
WAUKESHA|7200|9,5,5,1,1,5,5
WAUKESHA|10025|1,5,5,5,5,5,5
WAUKESHA|10025|2,5,5,5,5,5,5
WAUKESHA|10025|3,5,5,5,5,5,5
WAUKESHA|10025|4,5,5,5,5,5,5
WAUKESHA|10025|5,5,5,5,5,5,5
WAUKESHA|10025|6,5,5,5,5,5,5
WAUKESHA|10025|7,5,5,5,5,5,5
WAUKESHA|10025|8,5,5,5,5,5,5
WAUKESHA|10025|9,5,5,5,5,5,5
WAUKESHA|10025|10,5,5,5,5,5,5
WAUKESHA|10025|11,5,5,5,5,5,5
WAUKESHA|10025|12,5,5,5,5,5,5
WAUKESHA|10025|13,5,5,5,5,5,5
WAUKESHA|10025|14,5,5,5,5,5,5
WAUKESHA|10025|15,5,5,5,5,5,5
WAUKESHA|10025|16,5,5,5,5,5,5
WAUKESHA|10025|17,5,5,5,5,5,5
WAUKESHA|10025|18,5,5,5,5,5,5
WAUKESHA|10025|19,5,5,5,5,5,5
WAUKESHA|10025|20,5,5,5,5,5,5
WAUKESHA|10025|21,5,5,5,5,5,5
WAUKESHA|10025|22,5,5,5,5,5,5
WAUKESHA|10025|23,5,5,5,5,5,5
WAUKESHA|10025|24,5,5,5,5,5,5
WAUKESHA|10025|25,5,5,5,5,5,5
WAUKESHA|10050|1,5,5,5,5,5,5
WAUKESHA|10050|2,5,5,5,5,5,5
WAUKESHA|10050|3,5,5,5,5,5,5
WAUKESHA|10050|4,5,5,5,5,5,5
WAUKESHA|10050|5,5,5,5,5,5,5
WAUKESHA|10050|6,5,5,5,5,5,5
WAUKESHA|10050|7,5,5,5,5,5,5
WAUKESHA|10050|8,5,5,5,5,5,5
WAUKESHA|10050|9,5,5,5,5,5,5
WAUKESHA|10050|10,5,5,5,5,5,5
WAUKESHA|11475|1,5,5,5,5,5,5
WAUKESHA|11475|2,5,5,5,5,5,5
WAUKESHA|11475|3,5,5,5,5,5,5
WAUKESHA|14225|1,5,5,5,5,5,5
WAUKESHA|14225|2,5,5,5,5,5,5
WAUKESHA|19400|1,5,5,5,5,5,5
WAUKESHA|19400|2,5,5,5,5,5,5
WAUKESHA|19400|3,5,5,5,5,5,5
WAUKESHA|19400|4,5,5,5,5,5,5
WAUKESHA|19400|5,5,5,5,5,5,5
WAUKESHA|19400|6,5,5,5,5,5,5
WAUKESHA|19400|7,5,5,5,5,5,5
WAUKESHA|19400|8,5,5,5,5,5,5
WAUKESHA|19400|9,5,5,5,5,5,5
WAUKESHA|19400|10,5,5,5,5,5,5
WAUKESHA|19400|11,5,5,5,5,5,5
WAUKESHA|19400|12,5,5,5,5,5,5
WAUKESHA|19400|13,5,5,5,5,5,5
WAUKESHA|19400|14,5,5,5,5,5,5
WAUKESHA|19425|1,5,5,5,5,5,5
WAUKESHA|19425|2,5,5,5,5,5,5
WAUKESHA|19425|3,5,5,5,5,5,5
WAUKESHA|19425|4,5,5,5,5,5,5
WAUKESHA|19425|5,5,5,5,5,5,5
WAUKESHA|19425|6,5,5,5,5,5,5
WAUKESHA|19425|7,5,5,5,5,5,5
WAUKESHA|19425|8,5,5,5,5,5,5
WAUKESHA|19425|9,5,5,5,5,5,5
WAUKESHA|19425|10,5,5,5,5,5,5
WAUKESHA|19425|11,5,5,5,5,5,5
WAUKESHA|20550|1,5,5,1,1,5,5
WAUKESHA|20550|2,5,5,1,1,5,5
WAUKESHA|20550|3,5,5,1,1,5,5
WAUKESHA|20550|4,5,5,5,5,5,5
WAUKESHA|20550|5,5,5,5,5,5,5
WAUKESHA|20550|6,5,5,5,5,5,5
WAUKESHA|21425|1,5,5,1,1,5,5
WAUKESHA|21425|2,5,5,1,1,5,5
WAUKESHA|21450|1,5,5,1,1,5,5
WAUKESHA|21450|2,5,5,1,1,5,5
WAUKESHA|21450|3,5,5,1,1,5,5
WAUKESHA|21450|4,5,5,1,1,5,5
WAUKESHA|23575|1,5,5,5,5,5,5
WAUKESHA|23575|2,5,5,5,5,5,5
WAUKESHA|23575|3,5,5,5,5,5,5
WAUKESHA|23575|4,5,5,5,5,5,5
WAUKESHA|23575|5,5,5,5,5,5,5
WAUKESHA|23575|6,5,5,5,5,5,5
WAUKESHA|23575|7,5,5,5,5,5,5
WAUKESHA|23575|8,5,5,5,5,5,5
WAUKESHA|28487|1,5,5,1,1,5,5
WAUKESHA|28487|2,5,5,1,1,5,5
WAUKESHA|28487|3,5,5,1,1,5,5
WAUKESHA|28487|4,5,5,1,1,5,5
WAUKESHA|28487|5,5,5,1,1,5,5
WAUKESHA|28487|6,5,5,1,1,5,5
WAUKESHA|28487|7,5,5,1,1,5,5
WAUKESHA|28487|8,5,5,1,1,5,5
WAUKESHA|28487|9,5,5,1,1,5,5
WAUKESHA|28487|10,5,5,1,1,5,5
WAUKESHA|33100|1,5,5,5,5,5,5
WAUKESHA|33100|2,5,5,5,5,5,5
WAUKESHA|33100|3,5,5,5,5,5,5
WAUKESHA|33100|4,5,5,5,5,5,5
WAUKESHA|33100|5,5,5,5,5,5,5
WAUKESHA|33100|6,5,5,5,5,5,5
WAUKESHA|33100|7,5,5,5,5,5,5
WAUKESHA|33100|8,5,5,5,5,5,5
WAUKESHA|33100|9,5,5,5,5,5,5
WAUKESHA|33100|10,5,5,5,5,5,5
WAUKESHA|33100|11,5,5,5,5,5,5
WAUKESHA|33100|12,5,5,5,5,5,5
WAUKESHA|33100|13,5,5,5,5,5,5
WAUKESHA|33100|14,5,5,5,5,5,5
WAUKESHA|33100|15,5,5,5,5,5,5
WAUKESHA|40750|1,5,5,5,5,5,5
WAUKESHA|42450|1,5,5,5,5,5,5
WAUKESHA|42450|2,5,5,5,5,5,5
WAUKESHA|44850|1,5,5,5,5,5,5
WAUKESHA|44850|2,5,5,5,5,5,5
WAUKESHA|44850|3,5,5,5,5,5,5
WAUKESHA|44850|4,5,5,5,5,5,5
WAUKESHA|44850|5,5,5,5,5,5,5
WAUKESHA|44850|6,5,5,5,5,5,5
WAUKESHA|51000|1,5,5,5,5,5,5
WAUKESHA|51000|2,5,5,5,5,5,5
WAUKESHA|51000|3,5,5,5,5,5,5
WAUKESHA|51000|4,5,5,5,5,5,5
WAUKESHA|51000|5,5,5,5,5,5,5
WAUKESHA|51000|6,5,5,5,5,5,5
WAUKESHA|51000|7,5,5,5,5,5,5
WAUKESHA|51000|8,5,5,5,5,5,5
WAUKESHA|51000|9,5,5,5,5,5,5
WAUKESHA|51000|10,5,5,5,5,5,5
WAUKESHA|51000|11,5,5,5,5,5,5
WAUKESHA|51000|12,5,5,5,5,5,5
WAUKESHA|51000|13,5,5,5,5,5,5
WAUKESHA|51000|14,5,5,5,5,5,5
WAUKESHA|51000|15,5,5,5,5,5,5
WAUKESHA|51000|16,5,5,5,5,5,5
WAUKESHA|51000|17,5,5,5,5,5,5
WAUKESHA|51000|18,5,5,5,5,5,5
WAUKESHA|51000|19,5,5,5,5,5,5
WAUKESHA|51000|20,5,5,5,5,5,5
WAUKESHA|51000|21,5,5,5,5,5,5
WAUKESHA|51000|22,5,5,5,5,5,5
WAUKESHA|51000|23,5,5,5,5,5,5
WAUKESHA|51375|1,5,5,5,5,5,5
WAUKESHA|51375|2,5,5,5,5,5,5
WAUKESHA|51375|3,5,5,5,5,5,5
WAUKESHA|51375|4,5,5,5,5,5,5
WAUKESHA|51375|5,5,5,5,5,5,5
WAUKESHA|51375|6,5,5,5,5,5,5
WAUKESHA|51400|1,5,5,5,5,5,5
WAUKESHA|51400|2,5,5,5,5,5,5
WAUKESHA|51400|3,5,5,5,5,5,5
WAUKESHA|51400|4,5,5,5,5,5,5
WAUKESHA|51400|5,5,5,5,5,5,5
WAUKESHA|51400|6,5,5,5,5,5,5
WAUKESHA|51400|7,5,5,5,5,5,5
WAUKESHA|51400|8,5,5,5,5,5,5
WAUKESHA|51400|9,5,5,5,5,5,5
WAUKESHA|51400|10,5,5,5,5,5,5
WAUKESHA|51400|11,5,5,5,5,5,5
WAUKESHA|53000|319,5,5,4,4,5,5
WAUKESHA|55050|1,5,5,1,1,5,5
WAUKESHA|55050|2,5,5,1,1,5,5
WAUKESHA|55050|3,5,5,1,1,5,5
WAUKESHA|55050|4,5,5,1,1,5,5
WAUKESHA|55050|5,5,5,1,1,5,5
WAUKESHA|55050|6,5,5,1,1,5,5
WAUKESHA|55050|7,5,5,1,1,5,5
WAUKESHA|55050|8,5,5,1,1,5,5
WAUKESHA|55050|9,5,5,1,1,5,5
WAUKESHA|55050|10,5,5,1,1,5,5
WAUKESHA|55050|12,5,5,1,1,5,5
WAUKESHA|55075|1,5,5,1,1,5,5
WAUKESHA|55075|2,5,5,1,1,5,5
WAUKESHA|55075|3,5,5,1,1,5,5
WAUKESHA|55075|4,5,5,1,1,5,5
WAUKESHA|55075|5,5,5,1,1,5,5
WAUKESHA|55075|6,5,5,1,1,5,5
WAUKESHA|55075|7,5,5,1,1,5,5
WAUKESHA|55075|8,5,5,1,1,5,5
WAUKESHA|55075|9,5,5,1,1,5,5
WAUKESHA|55075|10,5,5,1,1,5,5
WAUKESHA|55075|11,5,5,1,1,5,5
WAUKESHA|55275|1,5,5,1,1,5,5
WAUKESHA|55275|2,5,5,1,1,5,5
WAUKESHA|55275|3,5,5,1,1,5,5
WAUKESHA|55275|4,5,5,1,1,5,5
WAUKESHA|55275|5,5,5,1,1,5,5
WAUKESHA|55275|6,5,5,1,1,5,5
WAUKESHA|55275|7,5,5,1,1,5,5
WAUKESHA|55275|8,5,5,1,1,5,5
WAUKESHA|55275|9,5,5,1,1,5,5
WAUKESHA|55275|10,5,5,1,1,5,5
WAUKESHA|55275|11,5,5,1,1,5,5
WAUKESHA|55275|12,5,5,1,1,5,5
WAUKESHA|55275|13,5,5,1,1,5,5
WAUKESHA|55275|14,5,5,1,1,5,5
WAUKESHA|55275|15,5,5,1,1,5,5
WAUKESHA|55275|16,5,5,1,1,5,5
WAUKESHA|55550|1,5,5,5,5,5,5
WAUKESHA|55550|2,5,5,5,5,5,5
WAUKESHA|55550|3,5,5,5,5,5,5
WAUKESHA|56375|1,5,5,5,5,5,5
WAUKESHA|56375|2,5,5,5,5,5,5
WAUKESHA|56375|3,5,5,5,5,5,5
WAUKESHA|56375|4,5,5,5,5,5,5
WAUKESHA|56375|5,5,5,5,5,5,5
WAUKESHA|56375|6,5,5,5,5,5,5
WAUKESHA|56375|7,5,5,5,5,5,5
WAUKESHA|56375|8,5,5,5,5,5,5
WAUKESHA|56375|9,5,5,5,5,5,5
WAUKESHA|56375|10,5,5,5,5,5,5
WAUKESHA|56375|11,5,5,5,5,5,5
WAUKESHA|56375|12,5,5,5,5,5,5
WAUKESHA|56375|13,5,5,5,5,5,5
WAUKESHA|56375|14,5,5,5,5,5,5
WAUKESHA|56375|15,5,5,1,1,5,5
WAUKESHA|56375|16,5,5,1,1,5,5
WAUKESHA|56375|17,5,5,5,5,5,5
WAUKESHA|56375|18,5,5,5,5,5,5
WAUKESHA|56375|19,5,5,1,1,5,5
WAUKESHA|56375|20,5,5,5,5,5,5
WAUKESHA|56375|21,5,5,1,1,5,5
WAUKESHA|56375|22,5,5,5,5,5,5
WAUKESHA|56375|23,5,5,5,5,5,5
WAUKESHA|56375|24,5,5,5,5,5,5
WAUKESHA|56375|25,5,5,5,5,5,5
WAUKESHA|56375|26,5,5,5,5,5,5
WAUKESHA|56375|27,5,5,5,5,5,5
WAUKESHA|58400|1,5,5,1,1,5,5
WAUKESHA|58400|2,5,5,1,1,5,5
WAUKESHA|58400|3,5,5,1,1,5,5
WAUKESHA|58400|4,5,5,1,1,5,5
WAUKESHA|59250|1,5,5,5,5,5,5
WAUKESHA|59250|2,5,5,5,5,5,5
WAUKESHA|59250|3,5,5,5,5,5,5
WAUKESHA|59250|4,5,5,5,5,5,5
WAUKESHA|59250|5,5,5,5,5,5,5
WAUKESHA|59250|6,5,5,5,5,5,5
WAUKESHA|59250|7,5,5,5,5,5,5
WAUKESHA|59250|8,5,5,5,5,5,5
WAUKESHA|59250|9,5,5,5,5,5,5
WAUKESHA|59250|10,5,5,5,5,5,5
WAUKESHA|59250|11,5,5,5,5,5,5
WAUKESHA|59250|12,5,5,5,5,5,5
WAUKESHA|59250|13,5,5,5,5,5,5
WAUKESHA|59250|14,5,5,5,5,5,5
WAUKESHA|59250|15,5,5,5,5,5,5
WAUKESHA|59250|16,5,5,5,5,5,5
WAUKESHA|59275|1,5,5,5,5,5,5
WAUKESHA|59275|2,5,5,5,5,5,5
WAUKESHA|59275|3,5,5,5,5,5,5
WAUKESHA|59275|4,5,5,5,5,5,5
WAUKESHA|59275|5,5,5,5,5,5,5
WAUKESHA|59275|6,5,5,5,5,5,5
WAUKESHA|59275|7,5,5,5,5,5,5
WAUKESHA|59275|8,5,5,5,5,5,5
WAUKESHA|59275|9,5,5,5,5,5,5
WAUKESHA|59275|10,5,5,5,5,5,5
WAUKESHA|59300|1,5,5,5,5,5,5
WAUKESHA|60700|1,5,5,1,1,5,5
WAUKESHA|60700|2,5,5,1,1,5,5
WAUKESHA|60700|3,5,5,1,1,5,5
WAUKESHA|60700|4,5,5,1,1,5,5
WAUKESHA|60700|5,5,5,1,1,5,5
WAUKESHA|62240|1,5,5,5,5,5,5
WAUKESHA|62240|2,5,5,5,5,5,5
WAUKESHA|62240|3,5,5,5,5,5,5
WAUKESHA|62240|4,5,5,5,5,5,5
WAUKESHA|62240|5,5,5,5,5,5,5
WAUKESHA|62240|6,5,5,5,5,5,5
WAUKESHA|62240|7,5,5,5,5,5,5
WAUKESHA|62240|8,5,5,5,5,5,5
WAUKESHA|62240|9,5,5,5,5,5,5
WAUKESHA|62240|10,5,5,5,5,5,5
WAUKESHA|62250|1,5,5,5,5,5,5
WAUKESHA|62250|2,5,5,5,5,5,5
WAUKESHA|62250|3,5,5,5,5,5,5
WAUKESHA|62250|4,5,5,5,5,5,5
WAUKESHA|62250|5,5,5,5,5,5,5
WAUKESHA|62250|6,5,5,5,5,5,5
WAUKESHA|62250|7,5,5,5,5,5,5
WAUKESHA|62250|8,5,5,5,5,5,5
WAUKESHA|62250|9,5,5,5,5,5,5
WAUKESHA|62250|10,5,5,5,5,5,5
WAUKESHA|78375|1,5,5,5,5,5,5
WAUKESHA|78375|2,5,5,5,5,5,5
WAUKESHA|78375|3,5,5,5,5,5,5
WAUKESHA|78375|4,5,5,5,5,5,5
WAUKESHA|78375|5,5,5,5,5,5,5
WAUKESHA|78375|6,5,5,5,5,5,5
WAUKESHA|78750|1,5,5,5,5,5,5
WAUKESHA|78750|2,5,5,5,5,5,5
WAUKESHA|78750|3,5,5,5,5,5,5
WAUKESHA|78750|4,5,5,5,5,5,5
WAUKESHA|78750|5,5,5,5,5,5,5
WAUKESHA|78750|6,5,5,5,5,5,5
WAUKESHA|78750|7,5,5,5,5,5,5
WAUKESHA|78750|8,5,5,5,5,5,5
WAUKESHA|78750|9,5,5,5,5,5,5
WAUKESHA|78750|10,5,5,5,5,5,5
WAUKESHA|78750|11,5,5,5,5,5,5
WAUKESHA|82575|1,5,5,1,1,5,5
WAUKESHA|82575|2,5,5,1,1,5,5
WAUKESHA|82575|3,5,5,1,1,5,5
WAUKESHA|82575|4,5,5,1,1,5,5
WAUKESHA|82575|5,5,5,1,1,5,5
WAUKESHA|82575|6,5,5,1,1,5,5
WAUKESHA|82575|7,5,5,1,1,5,5
WAUKESHA|82575|8,5,5,1,1,5,5
WAUKESHA|82575|9,5,5,1,1,5,5
WAUKESHA|82575|10,5,5,1,1,5,5
WAUKESHA|82575|11,5,5,1,1,5,5
WAUKESHA|83175|1,5,5,1,1,5,5
WAUKESHA|83175|2,5,5,1,1,5,5
WAUKESHA|83175|3,5,5,1,1,5,5
WAUKESHA|83175|4,5,5,1,1,5,5
WAUKESHA|83175|5,5,5,1,1,5,5
WAUKESHA|83175|9,5,5,1,1,5,5
WAUKESHA|84250|1,5,5,5,5,5,5
WAUKESHA|84250|2,5,5,5,5,5,5
WAUKESHA|84250|3,5,5,5,5,5,5
WAUKESHA|84250|4,5,5,5,5,5,5
WAUKESHA|84250|5,5,5,5,5,5,5
WAUKESHA|84250|6,5,5,5,5,5,5
WAUKESHA|84250|7,5,5,5,5,5,5
WAUKESHA|84250|8,5,5,5,5,5,5
